t,ax,ay
7.050000000000001,0.0,0.8818342151675485
7.0600000000000005,0.0,0.8818342151675485
7.07,0.0,0.8818342151675485
7.08,0.0,0.8818342151675485
7.09,0.0,0.8818342151675485
7.1,0.0,0.8818342151675485
7.109999999999999,0.0,0.8818342151675485
7.12,0.0,0.8818342151675485
7.13,0.0,0.8818342151675485
7.140000000000001,0.0,0.8818342151675485
7.15,0.0,0.8818342151675485
7.16,0.0,0.8818342151675485
7.17,0.0,0.8818342151675485
7.18,0.0,0.8818342151675485
7.1899999999999995,0.0,0.8818342151675485
7.2,0.0,0.8818342151675485
7.21,0.0,0.8818342151675485
7.220000000000001,0.0,0.8818342151675485
7.23,0.0,0.8818342151675485
7.24,0.0,0.8818342151675485
7.25,0.0,0.8818342151675485
7.26,0.0,0.8818342151675485
7.27,0.0,0.8818342151675485
7.28,0.0,0.8818342151675485
7.29,0.0,0.8818342151675485
7.300000000000001,0.0,0.8818342151675485
7.3100000000000005,0.0,0.8818342151675485
7.32,0.0,0.8818342151675485
7.33,0.0,0.8818342151675485
7.34,0.0,0.8818342151675485
7.35,0.0,0.8818342151675485
7.359999999999999,0.0,0.8818342151675485
7.37,0.0,0.8818342151675485
7.38,0.0,0.8818342151675485
7.390000000000001,0.0,0.8818342151675485
7.4,0.0,0.8818342151675485
7.41,0.0,0.8818342151675485
7.42,0.0,0.8818342151675485
7.43,0.0,0.8818342151675485
7.4399999999999995,0.0,0.8818342151675485
7.45,0.0,0.8818342151675485
7.46,0.0,0.8818342151675485
7.470000000000001,0.0,0.8818342151675485
7.48,0.0,0.8818342151675485
7.49,0.0,0.8818342151675485
7.5,0.0,0.8818342151675485
7.51,0.0,0.0
7.52,0.0,0.0
7.53,0.0,0.0
7.54,0.0,0.0
7.55,0.0,0.0
7.56,0.0,0.0
7.57,0.0,0.0
7.58,0.0,0.0
7.59,0.0,0.0
7.6,0.0,0.0
7.61,0.0,0.0
7.62,0.0,0.0
7.63,0.0,0.0
7.64,0.0,0.0
7.65,0.0,0.0
7.66,0.0,0.0
7.67,0.0,0.0
7.68,0.0,0.0
7.69,0.0,0.0
7.7,0.0,0.0
7.71,0.0,0.0
7.72,0.0,0.0
7.73,0.0,0.0
7.74,0.0,0.0
7.75,0.0,0.0
7.76,0.0,0.0
7.77,0.0,0.0
7.78,0.0,0.0
7.79,0.0,0.0
7.8,0.0,0.0
7.81,0.0,0.0
7.82,0.0,0.0
7.83,0.0,0.0
7.84,0.0,0.0
7.85,0.0,0.0
7.86,0.0,0.0
7.87,0.0,0.0
7.88,0.0,0.0
7.89,0.0,0.0
7.9,0.0,0.0
7.91,0.0,0.0
7.92,0.0,0.0
7.93,0.0,0.0
7.94,0.0,0.0
7.95,0.0,0.0
7.96,0.0,0.0
7.97,0.0,0.0
7.98,0.0,0.0
7.99,0.0,0.0
8.0,0.0,0.0
8.01,0.0,0.0
8.02,0.0,0.0
8.03,0.0,0.0
8.04,0.0,0.0
8.05,0.0,0.0
8.06,0.0,0.0
8.07,0.0,0.0
8.08,0.0,0.0
8.09,0.0,0.0
8.1,0.0,0.0
8.11,0.0,0.0
8.12,0.0,0.0
8.13,0.0,0.0
8.14,0.0,0.0
8.15,0.0,0.0
8.16,0.0,0.0
8.17,0.0,0.0
8.18,0.0,0.0
8.19,0.0,0.0
8.2,0.0,0.0
8.21,0.0,0.0
8.22,0.0,0.0
8.23,0.0,0.0
8.24,0.0,0.0
8.25,0.0,0.0
8.26,0.0,0.0
8.27,0.0,0.0
8.28,0.0,0.0
8.29,0.0,0.0
8.3,0.0,0.0
8.31,0.0,0.0
8.32,0.0,0.0
8.33,0.0,0.0
8.34,0.0,0.0
8.35,0.0,0.0
8.36,0.0,0.0
8.37,0.0,0.0
8.38,0.0,0.0
8.39,0.0,0.0
8.4,0.0,0.0
8.41,0.0,0.0
8.42,0.0,0.0
8.43,0.0,0.0
8.44,0.0,0.0
8.45,0.0,0.0
8.46,0.0,0.0
8.47,0.0,0.0
8.48,0.0,0.0
8.49,0.0,0.0
8.5,0.0,0.0
8.51,0.0,0.0
8.52,0.0,0.0
8.53,0.0,0.0
8.54,0.0,0.0
8.55,0.0,0.0
8.56,0.0,0.0
8.57,0.0,0.0
8.58,0.0,0.0
8.59,0.0,0.0
8.6,0.0,0.0
8.61,0.0,0.0
8.620000000000001,0.0,0.0
8.63,0.0,0.0
8.64,0.0,0.0
8.65,0.0,0.0
8.66,0.0,0.0
8.67,0.0,0.0
8.68,0.0,0.0
8.69,0.0,0.0
8.7,0.0,0.0
8.71,0.0,0.0
8.72,0.0,0.0
8.73,0.0,0.0
8.74,0.0,0.0
8.75,0.0,0.0
8.76,0.0,0.0
8.77,0.0,0.0
8.78,0.0,0.0
8.79,0.0,0.0
8.8,0.0,0.0
8.81,0.0,0.0
8.82,0.0,0.0
8.83,0.0,0.0
8.84,0.0,0.0
8.85,0.0,0.0
8.86,0.0,0.0
8.870000000000001,0.0,0.0
8.88,0.0,0.0
8.89,0.0,0.0
8.9,0.0,0.0
8.91,0.0,0.0
8.92,0.0,0.0
8.93,0.0,0.0
8.94,0.0,0.0
8.95,0.0,0.0
8.96,0.0,0.0
8.97,0.0,0.0
8.98,0.0,0.0
8.99,0.0,0.0
9.0,0.0,0.0
9.01,0.0,0.0
9.02,0.0,0.0
9.03,0.0,0.0
9.04,0.0,0.0
9.05,0.0,0.0
9.06,0.0,0.0
9.07,0.0,0.0
9.08,0.0,0.0
9.09,0.0,0.0
9.1,0.0,0.0
9.11,0.0,0.0
9.120000000000001,0.0,0.0
9.13,0.0,0.0
9.14,0.0,0.0
9.15,0.0,0.0
9.16,0.0,0.0
9.17,0.0,0.0
9.18,0.0,0.0
9.19,0.0,0.0
9.2,0.0,0.0
9.21,0.0,0.0
9.22,0.0,0.0
9.23,0.0,0.0
9.24,0.0,0.0
9.25,0.0,0.0
9.26,0.0,0.0
9.27,0.0,0.0
9.28,0.0,0.0
9.29,0.0,0.0
9.3,0.0,0.0
9.31,0.0,0.0
9.32,0.0,0.0
9.33,0.0,0.0
9.34,0.0,0.0
9.35,0.0,0.0
9.36,0.0,0.0
9.370000000000001,0.0,0.0
9.38,0.0,0.0
9.39,0.0,0.0
9.4,0.0,0.0
9.41,0.0,0.0
9.42,0.0,0.0
9.43,0.0,0.0
9.44,0.0,0.0
9.45,0.0,0.0
9.46,0.0,0.0
9.47,0.0,0.0
9.48,0.0,0.0
9.49,0.0,0.0
9.5,0.0,0.0
9.51,0.0,0.0
9.52,0.0,0.0
9.530000000000001,0.0,0.0
9.54,0.0,0.0
9.55,0.0,0.0
9.56,0.0,0.0
9.57,0.0,0.0
9.58,0.0,0.0
9.59,0.0,0.0
9.6,0.0,0.0
9.61,0.0,0.0
9.620000000000001,0.0,0.0
9.629999999999999,0.0,0.0
9.64,0.0,0.0
9.65,0.0,0.0
9.66,0.0,0.0
9.67,0.0,0.0
9.68,0.0,0.0
9.69,0.0,0.0
9.7,0.0,0.0
9.71,0.0,0.0
