t,z0,z1,z2,z3
0.87,0.03754946604355662,0.041619374025959395,0.01101530449208547,0.058836842658532354
0.88,0.02487606430163707,0.0347564848285272,0.01286405951278339,0.05984404724914921
0.89,0.0209837313572762,0.029406545499546227,0.014569735277138712,0.06353348165838746
0.9,0.028360062505779403,0.03282414727901754,0.01272209084734481,0.053660321466639904
0.91,0.020511095009904178,0.03474993054695439,0.023600897151485997,0.040298686069241786
0.92,0.0023150048117225805,0.031605078408202376,0.024505277265353932,0.044039201852451366
0.93,-0.0020773629414492577,0.027531982369122274,0.030303077392173295,0.04676167330703929
0.9400000000000001,0.004857062919066203,0.027432319186383117,0.018499131536786357,0.030127471382969822
0.9500000000000001,0.011837449624725044,0.02809198661971642,0.005953521658197098,0.018710911725883933
0.96,0.019355499361019754,0.018600880127294293,0.014307237633417225,0.022948287218501607
0.97,0.02476553546491509,0.004033760196902131,0.0236845609049178,0.01722860998460602
0.98,0.025348821437283574,0.0030037461138214695,0.020476945827733344,0.005930703833425463
0.99,0.025977157225107503,0.011650747016036436,0.025676168060459456,0.01730186996027859
1.0,0.027778682380430804,0.011186908943518271,0.03776658300414033,0.0381374526911752
1.01,0.031004980098238762,0.003092823595304661,0.03208149157406752,0.03952933553023977
1.02,0.03692433765417189,-0.004619070874499428,0.020423174057347435,0.03073276785187114
1.03,0.0344691049888584,-0.01675820617681454,0.025020623986215188,0.03060774207000561
1.04,0.018579525614119134,-0.02946888815939714,0.027160306643342885,0.03447852982260035
1.05,0.010073937667190917,-0.030899826160542185,0.010883018838182648,0.033635261501018546
1.06,0.01811640473308626,-0.026791035725549504,-0.0021708265174212767,0.02932292567955799
1.07,0.020067835834681677,-0.02667783868170116,0.0009676571673921631,0.02686727486605974
1.08,0.006070841836410979,-0.025452811963544045,0.008453390060694534,0.02839216673321799
1.09,-0.007006179860283831,-0.023098021591059892,0.015487261228032076,0.024936663445739336
1.1,-0.011315720537938383,-0.02724476543967857,0.02270901733903548,0.010668277573630662
1.11,-0.012106980256678149,-0.03182313378546997,0.02542115350064368,0.0012693022407753644
1.12,-0.011703289765031686,-0.029093817190484227,0.02540831405961459,0.007479563999985797
1.1300000000000001,-0.01429173288890891,-0.027322940363526782,0.02685344563272867,0.013063744872070387
1.1400000000000001,-0.022599765220829102,-0.030984237670605905,0.028971188649506697,0.007289316491706433
1.1500000000000001,-0.030877063011582197,-0.031768181558484286,0.03400972336892723,-0.0006642610958770422
1.16,-0.03762040098625017,-0.029324163475726115,0.037677978065546264,-0.009895893361962187
1.17,-0.04505172557007964,-0.02964910709274493,0.027310026368109887,-0.023975841139449717
1.18,-0.047241410149137845,-0.027511244717655637,0.011923345960159253,-0.03173188501637016
1.19,-0.0417056416079451,-0.017042730172825923,0.013063369319702693,-0.028610936540962716
1.2,-0.034827645808165275,-0.006713274073112674,0.021342293851585436,-0.026330566463583397
1.21,-0.028453574210608863,-0.006477644069923921,0.01423958051141321,-0.026604566631720027
1.22,-0.025557747759026892,-0.013670799091098909,-0.0016075797556686113,-0.023815595161211206
1.23,-0.03177472303851349,-0.019056355141522843,-0.009958994936023216,-0.024334651548591574
1.24,-0.035763841129271896,-0.019146890549503776,-0.01192372236412474,-0.030307905041060547
1.25,-0.025155011515783646,-0.021141087265448066,-0.011920721442903452,-0.031136456048185077
1.26,-0.014542518351378346,-0.03195864690375701,-0.012236732795240653,-0.02738914912170082
1.27,0.008749137382200572,-0.017503658453138463,-0.0179853585124467,-0.02891144245507512
1.28,0.007311067503473458,-0.014412000033453828,-0.027092597097414767,-0.03213565500166014
1.29,-0.013001229709275672,-0.027102432218769654,-0.034175914051470524,-0.030444192829153286
1.3,-0.01924867296552105,-0.026887189839232314,-0.04145096232719442,-0.029164657415816368
1.31,-0.020151650273311797,-0.024482999237626618,-0.04726568930048367,-0.02953817729411192
1.32,-0.015132768509372986,-0.01601530329527733,-0.045077241788434974,-0.023092461060075672
1.33,-0.021415805665461553,-0.012225091807510951,-0.03814613505424197,-0.01100900838724788
1.34,-0.034207371970458054,-0.014642429620129118,-0.031609373330999856,-0.005193979878566654
1.35,-0.027199839051479806,-0.00737661572855329,-0.026035617175694466,-0.009728100670094853
1.36,-0.005016616964484628,0.011642931054053519,-0.027736531595980017,-0.017058004774943833
1.37,0.00843365049051956,0.03008402428087473,-0.03532739896877275,-0.019527969137276897
1.3800000000000001,0.013787343898533207,0.04425416971503704,-0.03194198519482982,-0.01922157580623679
1.3900000000000001,0.018119597164423743,0.050997604175690346,-0.018430584647361727,-0.02560038790276169
1.4000000000000001,0.014316200048237903,0.04432660893676268,0.0051803298880032395,-0.018868441279872004
1.41,0.004967949263852326,0.03489194450885083,0.007203408807700269,-0.017736026633671603
1.42,0.0012584021389909054,0.03559840436426408,0.00787246107603733,-0.010028288205597626
1.43,-0.0009904723146425853,0.03886226201968149,-0.016886635500201624,-0.027470837554274166
1.44,-0.008453033876717104,0.03992289167989529,-0.020883052223790208,-0.02645861038595651
1.45,-0.016401131755001897,0.0448237947875601,-0.017415405999249966,-0.020574919930576894
1.46,-0.02559006088355767,0.04304115646882124,-0.016154070090473333,-0.012827168593369933
1.47,-0.0398603092967001,0.026852312016809713,-0.0288120383444956,-0.013574642890950712
1.48,-0.048341543290911726,0.020643676025631157,-0.03396176006189607,-0.01296929508391989
1.49,-0.042675808151195316,0.03615505736363137,-0.01624869879693115,0.0014518424299628206
1.5,-0.03574604219430639,0.0452411167316131,0.0034409523517162127,0.02143892896513094
1.51,-0.03879375182634818,0.03542056575906309,0.01130902196388267,0.03767298784297881
1.52,-0.0441664384873086,0.028049081406511998,0.016384679895453093,0.04911459826840292
1.53,-0.04447793432869674,0.03027662921638714,0.017575158199926954,0.0491533305527497
1.54,-0.04336692048994848,0.03282754769719138,0.00946117541615288,0.038737253598308964
1.55,-0.04334377164935149,0.03883252977981099,0.0022529738308848008,0.03406023262197136
1.56,-0.04357111972508862,0.04928475898775017,0.0006652386647175423,0.03768035097932484
1.57,-0.044761463618952245,0.05430448078505786,-0.00423546301402383,0.03919289586041305
1.58,-0.0442941369455143,0.05561552331979774,-0.012636317006674964,0.04202943911266632
1.59,-0.039749592399964194,0.05973681143667782,-0.020371257363187227,0.045955018704335104
1.6,-0.03989252867895904,0.05904109389211174,-0.03242436794257404,0.03578177929415914
1.61,-0.0527446660072728,0.048263141044206544,-0.04581749630852581,0.02066129204666131
1.62,-0.06930376804253337,0.03543545740300901,-0.046867612068163866,0.02694232676810043
1.6300000000000001,-0.0799844988182021,0.024926319413258468,-0.03821546986825809,0.04339161995768481
1.6400000000000001,-0.09100832448294689,0.01460086192787493,-0.03617605767601221,0.041631324618720524
1.6500000000000001,-0.10620634732352256,0.006941137338016664,-0.04195296180618657,0.030208627259763227
1.6600000000000001,-0.1162266088762167,0.006607947294865209,-0.044874017216144424,0.028634697221603323
1.67,-0.11760276590505951,0.012305543979504263,-0.04378547390223195,0.03164724868232812
1.68,-0.11726507831036893,0.014757634075330752,-0.04329316528214027,0.03493477949346089
1.69,-0.1172117485601321,0.005562781270137157,-0.04339180527475196,0.044123013408720956
1.7,-0.11668524222697563,-0.007114199834572997,-0.044069856356872675,0.05280205709418501
1.71,-0.11980671374607088,-0.006466497316868766,-0.04506876335227366,0.054765409727074936
1.72,-0.1263072763621902,0.006395582198838262,-0.04225530935951513,0.05751011705680508
1.73,-0.1294457010475961,0.017525637783247606,-0.038406548990274667,0.06069730938497378
1.74,-0.1271268384899037,0.02342959259302621,-0.04492233444416223,0.054567136190430666
1.75,-0.12186875871550173,0.02452781024758695,-0.06150486297815302,0.04155908615711774
1.76,-0.11650245491073734,0.017435081863841812,-0.07527785717930224,0.030031570939477926
1.77,-0.1166947891620767,0.009732102966190703,-0.08483956408251135,0.019746713855938552
1.78,-0.12419219904403835,0.01213951223888025,-0.09852071046063911,0.010080256364970881
1.79,-0.12903113119205553,0.01792464459305122,-0.11245432005664753,0.005741466661437626
1.8,-0.12307934169709989,0.02096855552411116,-0.11761426436741294,0.009125972036396373
1.81,-0.11312514217693653,0.031080118912811205,-0.11730325579401853,0.014690999094778716
1.82,-0.10884706171469635,0.045452502516842984,-0.117356051660062,0.011593684761010404
1.83,-0.10828383289381954,0.044279770641807735,-0.11681270002103353,-0.0015376849173197216
1.84,-0.1033664137196621,0.031060968805247578,-0.11756420653420538,-0.008984966985291498
1.85,-0.09288851632277303,0.030056191552923286,-0.12303791429477016,-0.0006382334709694582
1.86,-0.08449836812458221,0.03990768759162523,-0.12862199069729885,0.012731045432378657
1.87,-0.08391337024022448,0.03920618421152703,-0.12882324297002926,0.020953229633282836
1.8800000000000001,-0.08581622987449261,0.031059796183059693,-0.1247218398799554,0.0248493478744953
1.8900000000000001,-0.08087246650525436,0.034735305252055225,-0.11891200437773815,0.021912141852385138
1.9000000000000001,-0.06964563672373683,0.04643055264735302,-0.1155321962930485,0.012705237855624161
1.9100000000000001,-0.06263955054056806,0.04801481075687682,-0.11993200515852935,0.009686520883189576
1.92,-0.06615393447999768,0.03765073442846507,-0.12775960855270554,0.015424285257057052
1.93,-0.07355657122261543,0.0249842110443572,-0.1272989466129044,0.019345095918065446
1.94,-0.07596199521101635,0.01569052396245741,-0.11781148615377514,0.02462674009337905
1.95,-0.07672869931461442,0.013213829328796375,-0.11009510143994232,0.03900949008602702
1.96,-0.08199631320303237,0.017464936400413807,-0.10863741949121275,0.04751739916608928
1.97,-0.08487572380255212,0.022168066319049138,-0.10670684735804237,0.03757091568856935
1.98,-0.08051248835411574,0.023367249924281498,-0.09846704743192804,0.02816167858793162
1.99,-0.08084230756714927,0.02150130732052182,-0.08786391188037325,0.035092901775435774
2.0,-0.09013328505444687,0.018545992784007287,-0.08329827316567293,0.04153939598101346
2.0100000000000002,-0.09369448102337107,0.021316646693659007,-0.08523193547245923,0.03467295479784346
2.02,-0.08913432838193511,0.030606929741104395,-0.08449781725154266,0.030910755104077575
2.0300000000000002,-0.08982575960604006,0.03225530046563741,-0.07548611843362973,0.040843259058355154
2.04,-0.09399486546612112,0.023298808646471405,-0.06493818951117986,0.049122323804220845
2.05,-0.09414266007816607,0.01955785019734664,-0.06322204049253263,0.043723617812676474
2.06,-0.10043549520216273,0.01867038158271894,-0.07010913614325157,0.031124884390400537
2.07,-0.11630968622978947,0.005159396229574506,-0.07549651398408942,0.01969883138517217
2.08,-0.12497362185508777,-0.009364225393717429,-0.07594816262946791,0.013432805403793373
2.09,-0.12179148708426825,-0.009681519066376768,-0.07893272350382079,0.014815637656997557
2.1,-0.11773352188985862,-0.008400632569940903,-0.08443864926116453,0.02016543341778608
2.11,-0.11367527827167741,-0.008207249532277363,-0.08311426614259952,0.023208512350724145
2.12,-0.1103997024219914,0.004631431740588805,-0.07923855261572092,0.022771096453831994
2.13,-0.11767016420198742,0.015948847828753,-0.08512085372984654,0.019836775195178243
2.14,-0.12897476646600506,0.009833601310083335,-0.09343350713641202,0.0187670160003892
2.15,-0.12841600679677362,0.008054692247601586,-0.09156575297364741,0.025847732215605268
2.16,-0.12496851715750261,0.01771661141424924,-0.08838734037092784,0.03323646626716942
2.17,-0.1352957127749696,0.011788833112630494,-0.09227090212002274,0.028176271700402045
2.18,-0.15064774448792712,-0.005943253576219633,-0.09427613837532607,0.020139152930942674
2.19,-0.1569865388112644,-0.008895361225820866,-0.09568516855949358,0.02001942120421953
2.2,-0.15702814395779188,-0.0070468260223643,-0.10804869965556013,0.013531582564306135
2.21,-0.1521426775779686,-0.014829827161851156,-0.12247804950464848,-0.003553526148165725
2.22,-0.1377372112867181,-0.015067145067281856,-0.12417062894666994,-0.010950082047280641
2.23,-0.12222126684791532,-0.006425757803151747,-0.11948115602395622,-0.008273694221503971
2.24,-0.11964361135055468,-0.010552049902845306,-0.11598353034101694,-0.009240241928748734
2.25,-0.12699133611127691,-0.021515806883950224,-0.11129604267951962,-0.003337734347762527
2.2600000000000002,-0.13063208630741377,-0.018099594964009483,-0.11249630976242452,0.012305521461697853
2.27,-0.12740358971069837,-0.003916467812031325,-0.12409525838031844,0.014334266501005626
2.2800000000000002,-0.12349272307306286,0.007252546885151655,-0.1303365748006348,0.006749313090425791
2.29,-0.12062595502936695,0.011328443125600758,-0.12560505346652068,0.01303785199343162
2.3000000000000003,-0.11824726150400455,0.009636763437259567,-0.1283424028002982,0.017772075378546654
2.31,-0.12108836750590955,0.008590443233509661,-0.14358278207911906,0.0023306897850144236
2.32,-0.12875510674508514,0.010821575521191264,-0.15506774393992748,-0.009639938664350827
2.33,-0.13160934595194632,0.008471150689228248,-0.1574056297219706,-0.0068772735151863005
2.34,-0.13214369398388318,0.002008227778805785,-0.15558889525463002,-0.010401339686688016
2.35,-0.14423544357639154,0.0003265148481074562,-0.1460277566502992,-0.016980285182851013
2.36,-0.16049954130320854,-0.00043073377524958614,-0.1290361997243746,-0.010388376753044536
2.37,-0.15989046518362218,-0.003751881813158773,-0.11899471101755438,-0.006300745637606846
2.38,-0.1474475581196222,0.0015982609550934197,-0.12297656365207255,-0.016823770979713104
2.39,-0.14046128167790872,0.016116076520080052,-0.1298502109188639,-0.022041661359311928
2.4,-0.13324868891671943,0.025025350722439898,-0.12951768073867365,-0.011320464659343622
2.41,-0.11865868631786915,0.026714533220410223,-0.12523853931373694,0.0025043954637349593
2.42,-0.10989569784699654,0.029912926551969005,-0.12206210863625178,0.010185121810621024
2.43,-0.11251591616145754,0.03313440433468816,-0.11916935907225502,0.010916181060493753
2.44,-0.11613386344893124,0.029659602954760965,-0.11872115554475635,0.008567903235580286
2.45,-0.11817486210051147,0.017396226242349405,-0.12489317337429329,0.009689767614992201
2.46,-0.11986606001947385,0.0014408766063149837,-0.1311659947351736,0.010619237490125888
2.47,-0.11721836815602359,-0.006133743637167335,-0.13118598894183808,0.005084611133618989
2.48,-0.1137127944983754,-0.0016058580084218012,-0.13644075376558168,0.00044547911231250417
2.49,-0.11260968956169154,0.003956508293711217,-0.15339368040741405,0.0004414280953132073
2.5,-0.10624052334329867,0.0059779873837095395,-0.16281267479266287,-0.0023113202644178266
2.5100000000000002,-0.09758388371616117,0.00977996388243729,-0.15375101119829998,-0.002787118793077653
2.52,-0.09890611535630957,0.011443742423215981,-0.14305191177027143,0.00862071217630768
2.5300000000000002,-0.10420002398045675,0.0052616856361141565,-0.13783241065990043,0.021895780451994383
2.54,-0.10565302445151745,-0.0013887019695652085,-0.12633851856816639,0.026142047735796526
2.5500000000000003,-0.11273630080593663,-0.0024048594891818227,-0.11262940899358309,0.02791210950437975
2.56,-0.12129237029887692,-0.002507807484223447,-0.1103589665345168,0.031997860954897483
2.57,-0.11418648655036687,-0.0043333464213664435,-0.11469419812031131,0.03250080935093219
2.58,-0.10172612363870084,-0.003790217870300037,-0.1171104462640817,0.024521370650261422
2.59,-0.10234084382508941,0.0007789856443039924,-0.11932022171507607,0.009187328076696267
2.6,-0.10682113145749227,0.0017852402278729224,-0.11913292658310246,-0.004065046236154143
2.61,-0.10743569705843381,-0.009205105848306375,-0.11507249610948934,-0.0048530852484090364
2.62,-0.11087696240581273,-0.02224863178777265,-0.11324389043371172,0.0017417386612835822
2.63,-0.10858805762857511,-0.01942712210473981,-0.11042000921841859,0.005056032191872575
2.64,-0.09729759131533448,-0.009115852089565066,-0.10124628804936615,0.007581207486587743
2.65,-0.10234129080163726,-0.012153369841201528,-0.0968523516166965,0.011495192574976047
2.66,-0.12673929081733587,-0.022418661364780493,-0.1019961370860966,0.009128733145744907
2.67,-0.13720238790330697,-0.025615974735657958,-0.10499647080799963,0.0013196686868929147
2.68,-0.12769024906679455,-0.028179439946217702,-0.10803150805561103,-0.0024507137051227113
2.69,-0.12195587774648674,-0.033920488005766594,-0.11815401964719655,-0.002197478602581785
2.7,-0.12015064842025493,-0.03651599668103883,-0.1198885047621726,-0.003386670191653527
2.71,-0.11074779550595794,-0.041548162242485503,-0.10696450395142072,-0.004641853692098733
2.72,-0.10181444757615363,-0.051239547805378774,-0.10040984498255057,-0.0017575691220078043
2.73,-0.09880789297678806,-0.05209214165564102,-0.10515050673311319,0.002481257979010163
2.74,-0.09530865244640001,-0.04397541876553296,-0.10714440929282253,-0.002271127750804786
2.75,-0.09349127463861903,-0.03817342648078288,-0.10885267328694866,-0.016864678124868204
2.7600000000000002,-0.09602108699748811,-0.031759730733322014,-0.11141346054867858,-0.023115261971586986
2.77,-0.09540687086564145,-0.023942081261680032,-0.10281206984351063,-0.013584240310137876
2.7800000000000002,-0.09033818471157498,-0.02394524158854476,-0.09632407474397137,-0.008591854728155358
2.79,-0.08728500210697113,-0.0273150258640775,-0.1140154458662939,-0.01767742371213387
2.8000000000000003,-0.0891538151910393,-0.028622532447132528,-0.13535349548680914,-0.024891358794197814
2.81,-0.09758889946679299,-0.03757487623197513,-0.13342225436441627,-0.026288277212339596
2.82,-0.10905558386309697,-0.0504590177265784,-0.12349539412998346,-0.031129546178186925
2.83,-0.11322132963605391,-0.05165544146764486,-0.12162678294597468,-0.03559995109884806
2.84,-0.1110211311074513,-0.04589596085692471,-0.11628440085847488,-0.038099624096491994
2.85,-0.11074126794856194,-0.042348345660130154,-0.105430267953269,-0.04655609928830719
2.86,-0.10785546463775854,-0.03880634723580905,-0.09996548093885697,-0.053395388111214206
2.87,-0.10210818311284196,-0.04357039862593695,-0.09728333633561775,-0.048286850323710495
2.88,-0.1085081895489727,-0.06024604276820747,-0.0937435029328769,-0.040618549505833774
2.89,-0.12215191544481607,-0.06754368850792448,-0.09458015507049103,-0.035507979464892356
2.9,-0.11798907245740303,-0.060552137876360594,-0.0965204051092256,-0.027384685261367614
2.91,-0.09761392323392355,-0.058900057991109034,-0.09302031602399982,-0.022802236359034174
2.92,-0.08315236452832955,-0.057931362584010035,-0.08827473558485997,-0.025963118451080517
2.93,-0.07565973962535626,-0.04295740032304166,-0.0875127766193254,-0.027751646239153445
2.94,-0.06683908187494378,-0.02974847687475188,-0.09251189738111407,-0.03171688712864639
2.95,-0.06359044786863403,-0.030154738025403537,-0.1036075080675497,-0.04471077261052612
2.96,-0.06977503115883434,-0.02903036715282036,-0.11243468460157396,-0.05279510369734854
2.97,-0.07575794618320192,-0.02227079193649688,-0.11223747213091183,-0.048714629424448194
2.98,-0.07543651336614764,-0.01750417991609602,-0.11061328002738302,-0.04395333746441392
2.99,-0.06962240980863932,-0.00919335514455048,-0.11014205514534839,-0.04044304152107368
3.0,-0.060942022319987,0.0023678590938224875,-0.10445501195874711,-0.039283623100987826
3.0100000000000002,-0.055150961041147674,0.006680047077995421,-0.10321283098891139,-0.051440814726795785
3.02,-0.054022853344056085,0.009467080289653594,-0.11608372840804655,-0.06634866676440695
3.0300000000000002,-0.05370411946577998,0.017491203070068725,-0.12318465565182196,-0.06458655287251672
3.04,-0.0566365160233743,0.018563902674761202,-0.10831350647000208,-0.05844548187089418
3.0500000000000003,-0.06497879614446843,0.009811437424855293,-0.08889834048592625,-0.05976981664233103
3.06,-0.06822734133155192,0.005423348867347197,-0.07932303301605424,-0.05186084647969504
3.0700000000000003,-0.06146242971742708,0.007302548866217046,-0.07128449812445667,-0.03460343473088421
3.08,-0.05650608488042713,0.008634359795830236,-0.0638724776393581,-0.028923264394434253
3.09,-0.056971905158728374,0.01281297316087631,-0.06596294725819844,-0.03068852553751831
3.1,-0.053027371979428986,0.020299712047871427,-0.07342340281478082,-0.02569944983993949
3.11,-0.04858156197187065,0.02006172211917918,-0.07639040098569198,-0.019711287090719877
3.12,-0.05683613029437975,0.007195503252410157,-0.07311457209514677,-0.01426320913289101
3.13,-0.0699270916235436,-0.008290920349446035,-0.06532777454989883,-0.0030371207781558994
3.14,-0.0685313550379201,-0.012687265233744582,-0.057352486264647895,0.005559626580075706
3.15,-0.05521746977350801,-0.005135374399400385,-0.054256114555190665,0.007384288139474588
3.16,-0.04836942817351793,-0.0001209077103275228,-0.053832890215088726,0.013320642065526111
3.17,-0.05093153625653595,-0.0031561722849402967,-0.054364671622328276,0.01970605647437739
3.18,-0.05052031658564076,0.0018393852510408392,-0.060559912855965355,0.014578653537274989
3.19,-0.04594770155304742,0.020420221930773048,-0.06802061078387775,0.00644425945812612
3.2,-0.049888202999573784,0.029801738549943578,-0.06555182444080544,0.006148344629218182
3.21,-0.06407483450248025,0.0165615271874892,-0.05801431916660978,0.00804945494914498
3.22,-0.07667135257231572,-0.0019849058309828653,-0.05666801400212794,0.009999158079881606
3.23,-0.08740240165913837,-0.01163109536559727,-0.055859938845885665,0.016713042052999325
